clone_id	n_seq	freq	rank
4465	1	1.0004001600640257e-4	4647
4466	1	1.0004001600640257e-4	4648
4467	1	1.0004001600640257e-4	4649
4468	1	1.0004001600640257e-4	4650
4469	1	1.0004001600640257e-4	4651
4470	1	1.0004001600640257e-4	4652
4471	1	1.0004001600640257e-4	4653
4472	1	1.0004001600640257e-4	4654
4473	1	1.0004001600640257e-4	4655
4474	1	1.0004001600640257e-4	4656
4475	1	1.0004001600640257e-4	4657
4476	1	1.0004001600640257e-4	4658
4477	1	1.0004001600640257e-4	4659
4478	1	1.0004001600640257e-4	4660
4479	1	1.0004001600640257e-4	4661
4480	1	1.0004001600640257e-4	4662
4481	1	1.0004001600640257e-4	4663
4482	1	1.0004001600640257e-4	4664
4483	1	1.0004001600640257e-4	4665
4484	1	1.0004001600640257e-4	4666
4485	1	1.0004001600640257e-4	4667
4486	1	1.0004001600640257e-4	4668
4487	1	1.0004001600640257e-4	4669
4488	1	1.0004001600640257e-4	4670
4489	1	1.0004001600640257e-4	4671
4490	1	1.0004001600640257e-4	4672
4491	1	1.0004001600640257e-4	4673
4492	1	1.0004001600640257e-4	4674
4493	1	1.0004001600640257e-4	4675
4494	1	1.0004001600640257e-4	4676
4495	1	1.0004001600640257e-4	4677
4496	1	1.0004001600640257e-4	4678
4497	1	1.0004001600640257e-4	4679
4498	1	1.0004001600640257e-4	4680
4499	1	1.0004001600640257e-4	4681
4500	1	1.0004001600640257e-4	4682
4501	1	1.0004001600640257e-4	4683
4502	1	1.0004001600640257e-4	4684
4503	1	1.0004001600640257e-4	4685
4504	1	1.0004001600640257e-4	4686
4505	1	1.0004001600640257e-4	4687
4506	1	1.0004001600640257e-4	4688
4507	1	1.0004001600640257e-4	4689
4508	1	1.0004001600640257e-4	4690
4509	1	1.0004001600640257e-4	4691
4510	1	1.0004001600640257e-4	4692
4511	1	1.0004001600640257e-4	4693
4512	1	1.0004001600640257e-4	4694
4513	1	1.0004001600640257e-4	4695
4514	1	1.0004001600640257e-4	4696
4515	1	1.0004001600640257e-4	4697
4516	1	1.0004001600640257e-4	4698
4517	1	1.0004001600640257e-4	4699
4518	1	1.0004001600640257e-4	4700
4520	1	1.0004001600640257e-4	4701
4521	1	1.0004001600640257e-4	4702
4522	1	1.0004001600640257e-4	4703
4523	1	1.0004001600640257e-4	4704
4524	1	1.0004001600640257e-4	4705
4525	1	1.0004001600640257e-4	4706
4526	1	1.0004001600640257e-4	4707
4527	1	1.0004001600640257e-4	4708
4528	1	1.0004001600640257e-4	4709
4529	1	1.0004001600640257e-4	4710
4530	1	1.0004001600640257e-4	4711
4531	1	1.0004001600640257e-4	4712
4532	1	1.0004001600640257e-4	4713
4533	1	1.0004001600640257e-4	4714
4534	1	1.0004001600640257e-4	4715
4535	1	1.0004001600640257e-4	4716
4536	1	1.0004001600640257e-4	4717
4537	1	1.0004001600640257e-4	4718
4538	1	1.0004001600640257e-4	4719
4539	1	1.0004001600640257e-4	4720
4540	1	1.0004001600640257e-4	4721
4541	1	1.0004001600640257e-4	4722
4542	1	1.0004001600640257e-4	4723
4543	1	1.0004001600640257e-4	4724
4544	1	1.0004001600640257e-4	4725
4545	1	1.0004001600640257e-4	4726
4546	1	1.0004001600640257e-4	4727
4548	1	1.0004001600640257e-4	4728
4549	1	1.0004001600640257e-4	4729
4550	1	1.0004001600640257e-4	4730
4551	1	1.0004001600640257e-4	4731
4552	1	1.0004001600640257e-4	4732
4553	1	1.0004001600640257e-4	4733
4554	1	1.0004001600640257e-4	4734
4555	1	1.0004001600640257e-4	4735
4556	1	1.0004001600640257e-4	4736
4558	1	1.0004001600640257e-4	4737
4559	1	1.0004001600640257e-4	4738
4560	1	1.0004001600640257e-4	4739
4561	1	1.0004001600640257e-4	4740
4562	1	1.0004001600640257e-4	4741
4563	1	1.0004001600640257e-4	4742
4564	1	1.0004001600640257e-4	4743
4565	1	1.0004001600640257e-4	4744
4566	1	1.0004001600640257e-4	4745
4567	1	1.0004001600640257e-4	4746
4568	1	1.0004001600640257e-4	4747
4569	1	1.0004001600640257e-4	4748
4570	1	1.0004001600640257e-4	4749
4571	1	1.0004001600640257e-4	4750
4572	1	1.0004001600640257e-4	4751
4573	1	1.0004001600640257e-4	4752
4574	1	1.0004001600640257e-4	4753
4575	1	1.0004001600640257e-4	4754
4576	1	1.0004001600640257e-4	4755
4577	1	1.0004001600640257e-4	4756
4578	1	1.0004001600640257e-4	4757
4579	1	1.0004001600640257e-4	4758
4580	1	1.0004001600640257e-4	4759
4581	1	1.0004001600640257e-4	4760
4582	1	1.0004001600640257e-4	4761
4583	1	1.0004001600640257e-4	4762
4584	1	1.0004001600640257e-4	4763
4585	1	1.0004001600640257e-4	4764
4586	1	1.0004001600640257e-4	4765
4587	1	1.0004001600640257e-4	4766
4588	1	1.0004001600640257e-4	4767
4589	1	1.0004001600640257e-4	4768
4590	1	1.0004001600640257e-4	4769
4591	1	1.0004001600640257e-4	4770
4592	1	1.0004001600640257e-4	4771
4593	1	1.0004001600640257e-4	4772
4594	1	1.0004001600640257e-4	4773
4595	1	1.0004001600640257e-4	4774
4596	1	1.0004001600640257e-4	4775
4597	1	1.0004001600640257e-4	4776
4598	1	1.0004001600640257e-4	4777
4599	1	1.0004001600640257e-4	4778
4600	1	1.0004001600640257e-4	4779
4601	1	1.0004001600640257e-4	4780
4602	1	1.0004001600640257e-4	4781
4603	1	1.0004001600640257e-4	4782
4604	1	1.0004001600640257e-4	4783
4605	1	1.0004001600640257e-4	4784
4606	1	1.0004001600640257e-4	4785
4607	1	1.0004001600640257e-4	4786
4608	1	1.0004001600640257e-4	4787
4610	1	1.0004001600640257e-4	4788
4611	1	1.0004001600640257e-4	4789
4612	1	1.0004001600640257e-4	4790
4613	1	1.0004001600640257e-4	4791
4614	1	1.0004001600640257e-4	4792
4615	1	1.0004001600640257e-4	4793
4616	1	1.0004001600640257e-4	4794
4617	1	1.0004001600640257e-4	4795
4618	1	1.0004001600640257e-4	4796
4619	1	1.0004001600640257e-4	4797
4620	1	1.0004001600640257e-4	4798
4621	1	1.0004001600640257e-4	4799
4622	1	1.0004001600640257e-4	4800
4623	1	1.0004001600640257e-4	4801
4624	1	1.0004001600640257e-4	4802
4625	1	1.0004001600640257e-4	4803
4626	1	1.0004001600640257e-4	4804
4627	1	1.0004001600640257e-4	4805
4628	1	1.0004001600640257e-4	4806
4629	1	1.0004001600640257e-4	4807
4630	1	1.0004001600640257e-4	4808
4631	1	1.0004001600640257e-4	4809
4632	1	1.0004001600640257e-4	4810
4634	1	1.0004001600640257e-4	4811
4635	1	1.0004001600640257e-4	4812
4636	1	1.0004001600640257e-4	4813
4637	1	1.0004001600640257e-4	4814
4638	1	1.0004001600640257e-4	4815
4639	1	1.0004001600640257e-4	4816
4640	1	1.0004001600640257e-4	4817
4641	1	1.0004001600640257e-4	4818
4642	1	1.0004001600640257e-4	4819
4643	1	1.0004001600640257e-4	4820
4644	1	1.0004001600640257e-4	4821
4645	1	1.0004001600640257e-4	4822
4646	1	1.0004001600640257e-4	4823
4647	1	1.0004001600640257e-4	4824
4648	1	1.0004001600640257e-4	4825
4649	1	1.0004001600640257e-4	4826
4650	1	1.0004001600640257e-4	4827
4651	1	1.0004001600640257e-4	4828
4652	1	1.0004001600640257e-4	4829
4653	1	1.0004001600640257e-4	4830
4654	1	1.0004001600640257e-4	4831
4655	1	1.0004001600640257e-4	4832
4656	1	1.0004001600640257e-4	4833
4657	1	1.0004001600640257e-4	4834
4658	1	1.0004001600640257e-4	4835
4659	1	1.0004001600640257e-4	4836
4660	1	1.0004001600640257e-4	4837
4661	1	1.0004001600640257e-4	4838
4662	1	1.0004001600640257e-4	4839
4663	1	1.0004001600640257e-4	4840
4665	1	1.0004001600640257e-4	4841
4666	1	1.0004001600640257e-4	4842
4667	1	1.0004001600640257e-4	4843
4668	1	1.0004001600640257e-4	4844
4669	1	1.0004001600640257e-4	4845
4670	1	1.0004001600640257e-4	4846
4671	1	1.0004001600640257e-4	4847
4672	1	1.0004001600640257e-4	4848
4673	1	1.0004001600640257e-4	4849
4676	1	1.0004001600640257e-4	4850
4677	1	1.0004001600640257e-4	4851
4678	1	1.0004001600640257e-4	4852
4679	1	1.0004001600640257e-4	4853
4680	1	1.0004001600640257e-4	4854
4682	1	1.0004001600640257e-4	4855
4683	1	1.0004001600640257e-4	4856
4684	1	1.0004001600640257e-4	4857
4685	1	1.0004001600640257e-4	4858
4686	1	1.0004001600640257e-4	4859
4687	1	1.0004001600640257e-4	4860
4688	1	1.0004001600640257e-4	4861
4689	1	1.0004001600640257e-4	4862
4690	1	1.0004001600640257e-4	4863
4691	1	1.0004001600640257e-4	4864
4692	1	1.0004001600640257e-4	4865
4693	1	1.0004001600640257e-4	4866
4694	1	1.0004001600640257e-4	4867
4695	1	1.0004001600640257e-4	4868
4696	1	1.0004001600640257e-4	4869
4697	1	1.0004001600640257e-4	4870
4698	1	1.0004001600640257e-4	4871
4699	1	1.0004001600640257e-4	4872
4700	1	1.0004001600640257e-4	4873
4701	1	1.0004001600640257e-4	4874
4702	1	1.0004001600640257e-4	4875
4703	1	1.0004001600640257e-4	4876
4704	1	1.0004001600640257e-4	4877
4705	1	1.0004001600640257e-4	4878
4706	1	1.0004001600640257e-4	4879
4707	1	1.0004001600640257e-4	4880
4708	1	1.0004001600640257e-4	4881
4709	1	1.0004001600640257e-4	4882
4710	1	1.0004001600640257e-4	4883
4711	1	1.0004001600640257e-4	4884
4712	1	1.0004001600640257e-4	4885
4713	1	1.0004001600640257e-4	4886
4714	1	1.0004001600640257e-4	4887
4715	1	1.0004001600640257e-4	4888
4716	1	1.0004001600640257e-4	4889
4717	1	1.0004001600640257e-4	4890
4718	1	1.0004001600640257e-4	4891
4719	1	1.0004001600640257e-4	4892
4720	1	1.0004001600640257e-4	4893
4721	1	1.0004001600640257e-4	4894
4722	1	1.0004001600640257e-4	4895
4724	1	1.0004001600640257e-4	4896
4725	1	1.0004001600640257e-4	4897
4726	1	1.0004001600640257e-4	4898
4727	1	1.0004001600640257e-4	4899
4728	1	1.0004001600640257e-4	4900
4729	1	1.0004001600640257e-4	4901
4730	1	1.0004001600640257e-4	4902
4731	1	1.0004001600640257e-4	4903
4732	1	1.0004001600640257e-4	4904
4733	1	1.0004001600640257e-4	4905
4734	1	1.0004001600640257e-4	4906
4735	1	1.0004001600640257e-4	4907
4736	1	1.0004001600640257e-4	4908
4737	1	1.0004001600640257e-4	4909
4738	1	1.0004001600640257e-4	4910
4739	1	1.0004001600640257e-4	4911
4740	1	1.0004001600640257e-4	4912
4741	1	1.0004001600640257e-4	4913
4742	1	1.0004001600640257e-4	4914
4744	1	1.0004001600640257e-4	4915
4745	1	1.0004001600640257e-4	4916
4746	1	1.0004001600640257e-4	4917
4747	1	1.0004001600640257e-4	4918
4748	1	1.0004001600640257e-4	4919
4749	1	1.0004001600640257e-4	4920
4750	1	1.0004001600640257e-4	4921
4751	1	1.0004001600640257e-4	4922
4752	1	1.0004001600640257e-4	4923
4753	1	1.0004001600640257e-4	4924
4754	1	1.0004001600640257e-4	4925
4755	1	1.0004001600640257e-4	4926
4756	1	1.0004001600640257e-4	4927
4757	1	1.0004001600640257e-4	4928
4758	1	1.0004001600640257e-4	4929
4759	1	1.0004001600640257e-4	4930
4760	1	1.0004001600640257e-4	4931
4761	1	1.0004001600640257e-4	4932
4762	1	1.0004001600640257e-4	4933
4763	1	1.0004001600640257e-4	4934
4764	1	1.0004001600640257e-4	4935
4765	1	1.0004001600640257e-4	4936
4766	1	1.0004001600640257e-4	4937
4767	1	1.0004001600640257e-4	4938
4768	1	1.0004001600640257e-4	4939
4770	1	1.0004001600640257e-4	4940
4771	1	1.0004001600640257e-4	4941
4772	1	1.0004001600640257e-4	4942
4773	1	1.0004001600640257e-4	4943
4774	1	1.0004001600640257e-4	4944
4775	1	1.0004001600640257e-4	4945
4776	1	1.0004001600640257e-4	4946
4777	1	1.0004001600640257e-4	4947
4778	1	1.0004001600640257e-4	4948
4779	1	1.0004001600640257e-4	4949
4780	1	1.0004001600640257e-4	4950
4781	1	1.0004001600640257e-4	4951
4782	1	1.0004001600640257e-4	4952
4783	1	1.0004001600640257e-4	4953
4784	1	1.0004001600640257e-4	4954
4785	1	1.0004001600640257e-4	4955
4786	1	1.0004001600640257e-4	4956
4787	1	1.0004001600640257e-4	4957
4788	1	1.0004001600640257e-4	4958
4789	1	1.0004001600640257e-4	4959
4790	1	1.0004001600640257e-4	4960
4791	1	1.0004001600640257e-4	4961
4792	1	1.0004001600640257e-4	4962
4793	1	1.0004001600640257e-4	4963
4794	1	1.0004001600640257e-4	4964
4795	1	1.0004001600640257e-4	4965
4796	1	1.0004001600640257e-4	4966
4797	1	1.0004001600640257e-4	4967
4798	1	1.0004001600640257e-4	4968
4799	1	1.0004001600640257e-4	4969
4800	1	1.0004001600640257e-4	4970
4801	1	1.0004001600640257e-4	4971
4802	1	1.0004001600640257e-4	4972
4803	1	1.0004001600640257e-4	4973
4804	1	1.0004001600640257e-4	4974
4805	1	1.0004001600640257e-4	4975
4806	1	1.0004001600640257e-4	4976
4807	1	1.0004001600640257e-4	4977
4808	1	1.0004001600640257e-4	4978
4809	1	1.0004001600640257e-4	4979
4810	1	1.0004001600640257e-4	4980
4811	1	1.0004001600640257e-4	4981
4812	1	1.0004001600640257e-4	4982
4813	1	1.0004001600640257e-4	4983
4814	1	1.0004001600640257e-4	4984
4815	1	1.0004001600640257e-4	4985
4816	1	1.0004001600640257e-4	4986
4817	1	1.0004001600640257e-4	4987
4818	1	1.0004001600640257e-4	4988
4819	1	1.0004001600640257e-4	4989
4820	1	1.0004001600640257e-4	4990
4821	1	1.0004001600640257e-4	4991
4822	1	1.0004001600640257e-4	4992
4823	1	1.0004001600640257e-4	4993
4824	1	1.0004001600640257e-4	4994
4825	1	1.0004001600640257e-4	4995
4826	1	1.0004001600640257e-4	4996
4827	1	1.0004001600640257e-4	4997
4828	1	1.0004001600640257e-4	4998
4829	1	1.0004001600640257e-4	4999
4830	1	1.0004001600640257e-4	5000
4831	1	1.0004001600640257e-4	5001
4832	1	1.0004001600640257e-4	5002
4833	1	1.0004001600640257e-4	5003
4834	1	1.0004001600640257e-4	5004
4835	1	1.0004001600640257e-4	5005
4836	1	1.0004001600640257e-4	5006
4837	1	1.0004001600640257e-4	5007
4838	1	1.0004001600640257e-4	5008
4839	1	1.0004001600640257e-4	5009
4840	1	1.0004001600640257e-4	5010
4842	1	1.0004001600640257e-4	5011
4843	1	1.0004001600640257e-4	5012
4844	1	1.0004001600640257e-4	5013
4845	1	1.0004001600640257e-4	5014
4846	1	1.0004001600640257e-4	5015
4847	1	1.0004001600640257e-4	5016
4848	1	1.0004001600640257e-4	5017
4849	1	1.0004001600640257e-4	5018
4850	1	1.0004001600640257e-4	5019
4851	1	1.0004001600640257e-4	5020
4852	1	1.0004001600640257e-4	5021
4853	1	1.0004001600640257e-4	5022
4854	1	1.0004001600640257e-4	5023
4855	1	1.0004001600640257e-4	5024
4856	1	1.0004001600640257e-4	5025
4857	1	1.0004001600640257e-4	5026
4858	1	1.0004001600640257e-4	5027
4859	1	1.0004001600640257e-4	5028
4860	1	1.0004001600640257e-4	5029
4861	1	1.0004001600640257e-4	5030
4862	1	1.0004001600640257e-4	5031
4863	1	1.0004001600640257e-4	5032
4864	1	1.0004001600640257e-4	5033
4865	1	1.0004001600640257e-4	5034
4866	1	1.0004001600640257e-4	5035
4867	1	1.0004001600640257e-4	5036
4868	1	1.0004001600640257e-4	5037
4869	1	1.0004001600640257e-4	5038
4870	1	1.0004001600640257e-4	5039
4871	1	1.0004001600640257e-4	5040
4872	1	1.0004001600640257e-4	5041
4873	1	1.0004001600640257e-4	5042
4874	1	1.0004001600640257e-4	5043
4875	1	1.0004001600640257e-4	5044
4876	1	1.0004001600640257e-4	5045
4877	1	1.0004001600640257e-4	5046
4878	1	1.0004001600640257e-4	5047
4879	1	1.0004001600640257e-4	5048
4880	1	1.0004001600640257e-4	5049
4881	1	1.0004001600640257e-4	5050
4882	1	1.0004001600640257e-4	5051
4883	1	1.0004001600640257e-4	5052
4884	1	1.0004001600640257e-4	5053
4885	1	1.0004001600640257e-4	5054
4886	1	1.0004001600640257e-4	5055
4887	1	1.0004001600640257e-4	5056
4888	1	1.0004001600640257e-4	5057
4889	1	1.0004001600640257e-4	5058
4890	1	1.0004001600640257e-4	5059
4891	1	1.0004001600640257e-4	5060
4892	1	1.0004001600640257e-4	5061
4893	1	1.0004001600640257e-4	5062
4894	1	1.0004001600640257e-4	5063
4895	1	1.0004001600640257e-4	5064
4896	1	1.0004001600640257e-4	5065
4897	1	1.0004001600640257e-4	5066
4898	1	1.0004001600640257e-4	5067
4899	1	1.0004001600640257e-4	5068
4900	1	1.0004001600640257e-4	5069
4901	1	1.0004001600640257e-4	5070
4902	1	1.0004001600640257e-4	5071
4903	1	1.0004001600640257e-4	5072
4904	1	1.0004001600640257e-4	5073
4905	1	1.0004001600640257e-4	5074
4906	1	1.0004001600640257e-4	5075
4907	1	1.0004001600640257e-4	5076
4908	1	1.0004001600640257e-4	5077
4909	1	1.0004001600640257e-4	5078
4910	1	1.0004001600640257e-4	5079
4911	1	1.0004001600640257e-4	5080
4912	1	1.0004001600640257e-4	5081
4913	1	1.0004001600640257e-4	5082
4914	1	1.0004001600640257e-4	5083
4915	1	1.0004001600640257e-4	5084
4916	1	1.0004001600640257e-4	5085
4917	1	1.0004001600640257e-4	5086
4918	1	1.0004001600640257e-4	5087
4919	1	1.0004001600640257e-4	5088
4920	1	1.0004001600640257e-4	5089
4921	1	1.0004001600640257e-4	5090
4922	1	1.0004001600640257e-4	5091
4923	1	1.0004001600640257e-4	5092
4924	1	1.0004001600640257e-4	5093
4925	1	1.0004001600640257e-4	5094
4926	1	1.0004001600640257e-4	5095
4927	1	1.0004001600640257e-4	5096
4928	1	1.0004001600640257e-4	5097
4929	1	1.0004001600640257e-4	5098
4930	1	1.0004001600640257e-4	5099
4931	1	1.0004001600640257e-4	5100
4932	1	1.0004001600640257e-4	5101
4933	1	1.0004001600640257e-4	5102
4934	1	1.0004001600640257e-4	5103
4935	1	1.0004001600640257e-4	5104
4936	1	1.0004001600640257e-4	5105
4937	1	1.0004001600640257e-4	5106
4938	1	1.0004001600640257e-4	5107
4939	1	1.0004001600640257e-4	5108
4940	1	1.0004001600640257e-4	5109
4941	1	1.0004001600640257e-4	5110
4942	1	1.0004001600640257e-4	5111
4943	1	1.0004001600640257e-4	5112
4944	1	1.0004001600640257e-4	5113
4945	1	1.0004001600640257e-4	5114
4946	1	1.0004001600640257e-4	5115
4947	1	1.0004001600640257e-4	5116
4948	1	1.0004001600640257e-4	5117
4951	1	1.0004001600640257e-4	5118
4952	1	1.0004001600640257e-4	5119
4953	1	1.0004001600640257e-4	5120
4954	1	1.0004001600640257e-4	5121
4955	1	1.0004001600640257e-4	5122
4956	1	1.0004001600640257e-4	5123
4957	1	1.0004001600640257e-4	5124
4958	1	1.0004001600640257e-4	5125
4959	1	1.0004001600640257e-4	5126
4960	1	1.0004001600640257e-4	5127
4961	1	1.0004001600640257e-4	5128
4962	1	1.0004001600640257e-4	5129
4963	1	1.0004001600640257e-4	5130
4964	1	1.0004001600640257e-4	5131
4965	1	1.0004001600640257e-4	5132
4966	1	1.0004001600640257e-4	5133
4967	1	1.0004001600640257e-4	5134
4968	1	1.0004001600640257e-4	5135
4969	1	1.0004001600640257e-4	5136
4970	1	1.0004001600640257e-4	5137
4971	1	1.0004001600640257e-4	5138
4972	1	1.0004001600640257e-4	5139
4973	1	1.0004001600640257e-4	5140
4974	1	1.0004001600640257e-4	5141
4975	1	1.0004001600640257e-4	5142
4976	1	1.0004001600640257e-4	5143
4977	1	1.0004001600640257e-4	5144
4978	1	1.0004001600640257e-4	5145
4979	1	1.0004001600640257e-4	5146
4980	1	1.0004001600640257e-4	5147
4981	1	1.0004001600640257e-4	5148
4982	1	1.0004001600640257e-4	5149
4983	1	1.0004001600640257e-4	5150
4984	1	1.0004001600640257e-4	5151
4985	1	1.0004001600640257e-4	5152
4986	1	1.0004001600640257e-4	5153
4987	1	1.0004001600640257e-4	5154
4988	1	1.0004001600640257e-4	5155
4989	1	1.0004001600640257e-4	5156
4990	1	1.0004001600640257e-4	5157
4991	1	1.0004001600640257e-4	5158
4992	1	1.0004001600640257e-4	5159
4993	1	1.0004001600640257e-4	5160
4994	1	1.0004001600640257e-4	5161
4995	1	1.0004001600640257e-4	5162
4996	1	1.0004001600640257e-4	5163
4997	1	1.0004001600640257e-4	5164
4998	1	1.0004001600640257e-4	5165
4999	1	1.0004001600640257e-4	5166
5000	1	1.0004001600640257e-4	5167
5001	1	1.0004001600640257e-4	5168
5002	1	1.0004001600640257e-4	5169
5003	1	1.0004001600640257e-4	5170
5004	1	1.0004001600640257e-4	5171
5005	1	1.0004001600640257e-4	5172
5006	1	1.0004001600640257e-4	5173
5007	1	1.0004001600640257e-4	5174
5008	1	1.0004001600640257e-4	5175
5009	1	1.0004001600640257e-4	5176
5010	1	1.0004001600640257e-4	5177
5011	1	1.0004001600640257e-4	5178
5012	1	1.0004001600640257e-4	5179
5013	1	1.0004001600640257e-4	5180
5014	1	1.0004001600640257e-4	5181
5015	1	1.0004001600640257e-4	5182
5016	1	1.0004001600640257e-4	5183
5017	1	1.0004001600640257e-4	5184
5018	1	1.0004001600640257e-4	5185
5019	1	1.0004001600640257e-4	5186
5020	1	1.0004001600640257e-4	5187
5021	1	1.0004001600640257e-4	5188
5022	1	1.0004001600640257e-4	5189
5023	1	1.0004001600640257e-4	5190
5024	1	1.0004001600640257e-4	5191
5025	1	1.0004001600640257e-4	5192
5026	1	1.0004001600640257e-4	5193
5027	1	1.0004001600640257e-4	5194
5028	1	1.0004001600640257e-4	5195
5029	1	1.0004001600640257e-4	5196
5030	1	1.0004001600640257e-4	5197
5031	1	1.0004001600640257e-4	5198
5032	1	1.0004001600640257e-4	5199
5033	1	1.0004001600640257e-4	5200
5034	1	1.0004001600640257e-4	5201
5035	1	1.0004001600640257e-4	5202
5036	1	1.0004001600640257e-4	5203
5037	1	1.0004001600640257e-4	5204
5038	1	1.0004001600640257e-4	5205
5039	1	1.0004001600640257e-4	5206
5040	1	1.0004001600640257e-4	5207
5041	1	1.0004001600640257e-4	5208
5042	1	1.0004001600640257e-4	5209
5043	1	1.0004001600640257e-4	5210
5044	1	1.0004001600640257e-4	5211
5045	1	1.0004001600640257e-4	5212
5046	1	1.0004001600640257e-4	5213
5047	1	1.0004001600640257e-4	5214
5048	1	1.0004001600640257e-4	5215
5049	1	1.0004001600640257e-4	5216
5050	1	1.0004001600640257e-4	5217
5051	1	1.0004001600640257e-4	5218
5052	1	1.0004001600640257e-4	5219
5053	1	1.0004001600640257e-4	5220
5054	1	1.0004001600640257e-4	5221
5055	1	1.0004001600640257e-4	5222
5056	1	1.0004001600640257e-4	5223
5057	1	1.0004001600640257e-4	5224
5058	1	1.0004001600640257e-4	5225
5059	1	1.0004001600640257e-4	5226
5060	1	1.0004001600640257e-4	5227
5061	1	1.0004001600640257e-4	5228
5062	1	1.0004001600640257e-4	5229
5063	1	1.0004001600640257e-4	5230
5064	1	1.0004001600640257e-4	5231
5065	1	1.0004001600640257e-4	5232
5066	1	1.0004001600640257e-4	5233
5067	1	1.0004001600640257e-4	5234
5068	1	1.0004001600640257e-4	5235
5069	1	1.0004001600640257e-4	5236
5070	1	1.0004001600640257e-4	5237
5071	1	1.0004001600640257e-4	5238
5072	1	1.0004001600640257e-4	5239
5073	1	1.0004001600640257e-4	5240
5074	1	1.0004001600640257e-4	5241
5075	1	1.0004001600640257e-4	5242
5076	1	1.0004001600640257e-4	5243
5077	1	1.0004001600640257e-4	5244
5078	1	1.0004001600640257e-4	5245
5079	1	1.0004001600640257e-4	5246
5080	1	1.0004001600640257e-4	5247
5081	1	1.0004001600640257e-4	5248
5082	1	1.0004001600640257e-4	5249
5083	1	1.0004001600640257e-4	5250
5084	1	1.0004001600640257e-4	5251
5085	1	1.0004001600640257e-4	5252
5086	1	1.0004001600640257e-4	5253
5087	1	1.0004001600640257e-4	5254
5088	1	1.0004001600640257e-4	5255
5089	1	1.0004001600640257e-4	5256
5090	1	1.0004001600640257e-4	5257
5091	1	1.0004001600640257e-4	5258
5092	1	1.0004001600640257e-4	5259
5093	1	1.0004001600640257e-4	5260
5094	1	1.0004001600640257e-4	5261
5095	1	1.0004001600640257e-4	5262
5096	1	1.0004001600640257e-4	5263
5097	1	1.0004001600640257e-4	5264
5098	1	1.0004001600640257e-4	5265
5099	1	1.0004001600640257e-4	5266
5100	1	1.0004001600640257e-4	5267
5101	1	1.0004001600640257e-4	5268
5102	1	1.0004001600640257e-4	5269
5103	1	1.0004001600640257e-4	5270
5104	1	1.0004001600640257e-4	5271
5105	1	1.0004001600640257e-4	5272
5106	1	1.0004001600640257e-4	5273
5107	1	1.0004001600640257e-4	5274
5108	1	1.0004001600640257e-4	5275
5109	1	1.0004001600640257e-4	5276
5110	1	1.0004001600640257e-4	5277
5111	1	1.0004001600640257e-4	5278
5112	1	1.0004001600640257e-4	5279
5113	1	1.0004001600640257e-4	5280
5114	1	1.0004001600640257e-4	5281
5115	1	1.0004001600640257e-4	5282
5116	1	1.0004001600640257e-4	5283
5117	1	1.0004001600640257e-4	5284
5118	1	1.0004001600640257e-4	5285
5119	1	1.0004001600640257e-4	5286
5120	1	1.0004001600640257e-4	5287
5122	1	1.0004001600640257e-4	5288
5123	1	1.0004001600640257e-4	5289
5124	1	1.0004001600640257e-4	5290
5125	1	1.0004001600640257e-4	5291
5126	1	1.0004001600640257e-4	5292
5127	1	1.0004001600640257e-4	5293
5128	1	1.0004001600640257e-4	5294
5129	1	1.0004001600640257e-4	5295
5130	1	1.0004001600640257e-4	5296
5131	1	1.0004001600640257e-4	5297
5132	1	1.0004001600640257e-4	5298
5133	1	1.0004001600640257e-4	5299
5134	1	1.0004001600640257e-4	5300
5135	1	1.0004001600640257e-4	5301
5136	1	1.0004001600640257e-4	5302
5137	1	1.0004001600640257e-4	5303
5138	1	1.0004001600640257e-4	5304
5139	1	1.0004001600640257e-4	5305
5140	1	1.0004001600640257e-4	5306
5141	1	1.0004001600640257e-4	5307
5142	1	1.0004001600640257e-4	5308
5143	1	1.0004001600640257e-4	5309
5144	1	1.0004001600640257e-4	5310
5145	1	1.0004001600640257e-4	5311
5146	1	1.0004001600640257e-4	5312
5147	1	1.0004001600640257e-4	5313
5148	1	1.0004001600640257e-4	5314
5149	1	1.0004001600640257e-4	5315
5150	1	1.0004001600640257e-4	5316
5151	1	1.0004001600640257e-4	5317
5152	1	1.0004001600640257e-4	5318
5153	1	1.0004001600640257e-4	5319
5154	1	1.0004001600640257e-4	5320
5155	1	1.0004001600640257e-4	5321
5156	1	1.0004001600640257e-4	5322
5157	1	1.0004001600640257e-4	5323
5158	1	1.0004001600640257e-4	5324
5159	1	1.0004001600640257e-4	5325
5160	1	1.0004001600640257e-4	5326
5161	1	1.0004001600640257e-4	5327
5162	1	1.0004001600640257e-4	5328
5163	1	1.0004001600640257e-4	5329
5164	1	1.0004001600640257e-4	5330
5165	1	1.0004001600640257e-4	5331
5166	1	1.0004001600640257e-4	5332
5167	1	1.0004001600640257e-4	5333
5168	1	1.0004001600640257e-4	5334
5169	1	1.0004001600640257e-4	5335
5170	1	1.0004001600640257e-4	5336
5171	1	1.0004001600640257e-4	5337
5172	1	1.0004001600640257e-4	5338
5173	1	1.0004001600640257e-4	5339
5174	1	1.0004001600640257e-4	5340
5175	1	1.0004001600640257e-4	5341
5176	1	1.0004001600640257e-4	5342
5177	1	1.0004001600640257e-4	5343
5178	1	1.0004001600640257e-4	5344
5179	1	1.0004001600640257e-4	5345
